"category","name","label","label2","address","postal_code","country","latitude","longitude"
"DINING","Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village)","HAWKER",NA,"Boon Lay Place",641221,"Singapore",1.345223163,103.7127998
"DINING","Buffalo Road Blk 665 (Tekka Centre/Zhu Jiao Market)","HAWKER",NA,"Buffalo Road",210665,"Singapore",1.306205841,103.850531
"DINING","Bukit Merah Central Blk 163 (Bukit Merah Central Food Centre)","HAWKER",NA,"Bukit Merah Central",150163,"Singapore",1.283692589,103.8169924
"DINING","Bukit Merah Lane 1 Blk 120 (Alexandra Village Food Centre)","HAWKER",NA,"Bukit Merah Lane 1",150120,"Singapore",1.286297772,103.8044893
"DINING","Bukit Merah View Blk 115 (Blk 115 Bukit Merah View Market and Food Centre)","HAWKER",NA,"Bukit Merah View",151115,"Singapore",1.285504783,103.8220494
"DINING","Bukit Panjang Hawker Centre","HAWKER",NA,"Bukit Panjang Ring Road",679947,"Singapore",1.377600535,103.7724896
"DINING","Bukit Timah Market","HAWKER",NA,"Upper Bukit Timah Road",588215,"Singapore",1.339375964,103.775995
"DINING","Cambridge Road Blk 41A (Pek Kio Market and Food Centre)","HAWKER",NA,"Cambridge Road",211041,"Singapore",1.316159914,103.8502251
"DINING","Changi Village Blk 2 and 3","HAWKER",NA,"Changi Village Road",500002,"Singapore",1.389151721,103.9882457
"DINING","Chomp Chomp Food Centre","HAWKER",NA,"Kensington Park Road",557269,"Singapore",1.364228523,103.8665361
"DINING","Ci Yuan Hawker Centre","HAWKER",NA,"Hougang Avenue 9",538776,"Singapore",1.375428967,103.882978
"DINING","Circuit Road Blk 79/79A","HAWKER",NA,"Circuit Road",370079,"Singapore",1.326449922,103.8850435
"DINING","Circuit Road Blk 80 (80 Circuit Road Market and Food Centre)","HAWKER",NA,"Circuit Road",370080,"Singapore",1.327849561,103.8871285
"DINING","Circuit Road Blk 89","HAWKER",NA,"Circuit Road",370089,"Singapore",1.323445253,103.8854492
"DINING","Clementi Ave 2 Blk 353 (Clementi Ave 2 Market/Cooked Food Centre)","HAWKER",NA,"Clementi Ave 2",120353,"Singapore",1.314367728,103.7708367
"DINING","Clementi Ave 3 Blk 448","HAWKER",NA,"Clementi Ave 3",120448,"Singapore",1.31326487,103.7645105
"DINING","Clementi West Street 2 Blk 726","HAWKER",NA,"Clementi West Street 2",120726,"Singapore",1.303781973,103.7642644
"DINING","Commonwealth Crescent Market","HAWKER",NA,"Commonwealth Crescent",149644,"Singapore",1.306892276,103.8003628
"DINING","Commonwealth Drive Blk 1A/2A/3A (Tanglin Halt Food Centre/Commonwealth Drive Food Centre)","HAWKER",NA,"Commonwealth Drive",141001,"Singapore",1.299713305,103.7978755
"DINING","Dunman Food Centre","HAWKER",NA,"Onan Road",424768,"Singapore",1.309414187,103.9018251
"DINING","East Coast Lagoon Food Village","HAWKER",NA,"East Coast Parkway",468960,"Singapore",1.306684318,103.9350167
"DINING","Empress Road Blk 7 (Empress Road Market and Food Centre)","HAWKER",NA,"Empress Road",260007,"Singapore",1.316245731,103.8056364
"DINING","Eunos Crescent Blk 4A","HAWKER",NA,"Eunos Crescent",402004,"Singapore",1.320331782,103.9042609
"DINING","Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre)","HAWKER",NA,"Geylang Bahru",330069,"Singapore",1.32146226,103.8700044
"DINING","Geylang Serai Market","HAWKER",NA,"Geylang Serai",402001,"Singapore",1.316728148,103.8982243
"DINING","Ghim Moh Road Blk 20","HAWKER",NA,"Ghim Moh Road",270020,"Singapore",1.310996273,103.7882307
"DINING","Golden Mile Food Centre","HAWKER",NA,"Beach Road",199583,"Singapore",1.302875481,103.8638832
"DINING","Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre)","HAWKER",NA,"Haig Road",430013,"Singapore",1.315142051,103.8956095
"DINING","Havelock Road Blk 22A/B (Havelock Road Cooked Food Centre)","HAWKER",NA,"Havelock Road",161022,"Singapore",1.28797544,103.8296268
"DINING","Holland Drive Blk 44 (Holland Drive Market and Food Centre)","HAWKER",NA,"Holland Drive",270044,"Singapore",1.308117759,103.7927738
"DINING","Holland Village Market and Food Centre","HAWKER",NA,"Lorong Mambong",277700,"Singapore",1.310908028,103.7948629
"DINING","Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre)","HAWKER",NA,"Hougang Ave 1",530105,"Singapore",1.353837391,103.8900811
"DINING","Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre)","HAWKER",NA,"Hougang Street 21",530209,"Singapore",1.359119422,103.8859776
"DINING","Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market)","HAWKER",NA,"Jalan Batu",432004,"Singapore",1.302418814,103.8839406
"DINING","Jalan Bukit Merah Blk 112 (Blk 112 Jalan Bukit Merah Market and Food Centre)","HAWKER",NA,"Jalan Bukit Merah",160112,"Singapore",1.280004812,103.8260133
"DINING","Jalan Bukit Merah Blk 6 (ABC Brickworks Market/Food Centre)","HAWKER",NA,"Jalan Bukit Merah",150006,"Singapore",1.286952752,103.808128
"DINING","Jalan Kukoh Blk 1 (Kukoh 21 Food Centre)","HAWKER",NA,"Jalan Kukoh",161001,"Singapore",1.288230555,103.8399459
"DINING","Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre)","HAWKER",NA,"Jurong East Ave 1",600347,"Singapore",1.34531247,103.7315797
"DINING","Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre)","HAWKER",NA,"Jurong East Street 24",600254,"Singapore",1.343442138,103.7377812
"DINING","Jurong West Hawker Centre","HAWKER",NA,"Jurong West Street 61",648202,"Singapore",1.341259706,103.6974043
"DINING","Jurong West Street 52 Blk 505","HAWKER",NA,"Jurong West Street 52",640505,"Singapore",1.349642243,103.7184475
"DINING","Kallang Estate Fresh Market and Food Centre","HAWKER",NA,"Old Airport Road",397972,"Singapore",1.30739616,103.8841302
"DINING","Kampung Admiralty Hawker Centre","HAWKER",NA,"Woodlands Drive 71",730676,"Singapore",1.439932832,103.8006964
"DINING","Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre)","HAWKER",NA,"Marine Parade Central",440084,"Singapore",1.302285138,103.9063385
"DINING","Marine Terrace Blk 50A (50A Marine Terrace)","HAWKER",NA,"Marine Terrace",441050,"Singapore",1.305775148,103.915762
"DINING","Market Street Interim Hawker Centre","HAWKER",NA,"Cross Street",48418,"Singapore",1.281595643,103.8489737
"DINING","Marsiling Lane Blk 20/21","HAWKER",NA,"Marsiling Lane",730020,"Singapore",1.443881817,103.7772032
"DINING","Marsiling Mall Hawker Centre","HAWKER",NA,"Woodlands Street 12",738623,"Singapore",1.433538857,103.7797849
"DINING","Sims Place Blk 49 (Sims Vista Market and Food Centre)","HAWKER",NA,"Sims Place",380049,"Singapore",1.317083351,103.879417
"DINING","Smith Street Blk 335 (Chinatown Complex Market)","HAWKER",NA,"Smith Street",50335,"Singapore",1.282235148,103.8431776
"DINING","Taman Jurong Market and Food Centre","HAWKER",NA,"Yung Sheng Road",618499,"Singapore",1.33458936,103.7215199
"DINING","Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)","HAWKER",NA,"Tampines Street 11",521137,"Singapore",1.345639521,103.9446245
"DINING","Tanglin Halt Market","HAWKER",NA,"Tanglin Halt Road",148813,"Singapore",1.300789315,103.7976258
"DINING","Tanjong Pagar Plaza Blk 6 (Blk 6 Tanjong Pagar Plaza Market and Food Centre)","HAWKER",NA,"Tanjong Pagar Plaza",81006,"Singapore",1.276614611,103.843167
"DINING","Teban Gardens Road Blk 37A (Teban Gardens Market and Food Centre)","HAWKER",NA,"Teban Gardens Road",601037,"Singapore",1.32084835,103.7428916
"DINING","Telok Blangah Crescent Blk 11 (11 Telok Blangah Crescent Market and Food Centre)","HAWKER",NA,"Telok Blangah Crescent",90011,"Singapore",1.277366838,103.8186417
"DINING","Telok Blangah Drive Blk 79 (Telok Blangah Food Centre)","HAWKER",NA,"Telok Blangah Drive",100079,"Singapore",1.273368283,103.8076268
"DINING","Telok Blangah Drive Blk 82 (Telok Blangah Market)","HAWKER",NA,"Telok Blangah Drive",100082,"Singapore",1.273913799,103.8079436
"DINING","Telok Blangah Rise Blk 36 (Telok Blangah Rise Market)","HAWKER",NA,"Telok Blangah Rise",90036,"Singapore",1.272715797,103.8221173
"DINING","Tiong Bahru Market","HAWKER",NA,"Seng Poh Road",168898,"Singapore",1.285088258,103.8323488
"DINING","Toa Payoh Lorong 1 Blk 127 (Toa Payoh West Market and Food Court)","HAWKER",NA,"Lorong 1 Toa Payoh",310127,"Singapore",1.338092686,103.8447316
"DINING","Toa Payoh Lorong 4 Blk 74 (Toa Payoh Vista Market)","HAWKER",NA,"Lorong 4 Toa Payoh",310074,"Singapore",1.334548165,103.8519991
"DINING","Toa Payoh Lorong 4 Blk 93","HAWKER",NA,"Lorong 4 Toa Payoh",310093,"Singapore",1.338474752,103.8495135
"DINING","Toa Payoh Lorong 5 Blk 75","HAWKER",NA,"Lorong 5 Toa Payoh",310075,"Singapore",1.336038822,103.8529416
"DINING","Toa Payoh Lorong 7 Blk 22 (Kim Keat Palm Market and Food Centre)","HAWKER",NA,"Lorong 7 Toa Payoh",310022,"Singapore",1.335231459,103.857036
"DINING","Toa Payoh Lorong 8 Blk 210","HAWKER",NA,"Lorong 8 Toa Payoh",310210,"Singapore",1.340260835,103.8543953
"DINING","Upper Boon Keng Road Blk 17 (Blk 17 Upper Boon Keng Market and Food Centre)","HAWKER",NA,"Upper Boon Keng Road",380017,"Singapore",1.315028044,103.8716203
"DINING","Upper Cross Street Blk 531A (Hong Lim Food Centre and Market)","HAWKER",NA,"Upper Cross Street",51531,"Singapore",1.2852464,103.8458189
"DINING","West Coast Drive Blk 502 (Ayer Rajah Market)","HAWKER",NA,"West Coast Drive",120502,"Singapore",1.311889721,103.7591661
"DINING","West Coast Drive Blk 503 (Ayer Rajah Food Centre)","HAWKER",NA,"West Coast Drive",120503,"Singapore",1.31180301,103.7597513
"DINING","Whampoa Drive Blk 90 (Whampoa Drive Makan Place/Whampoa Food Centre)","HAWKER",NA,"Whampoa Drive",320090,"Singapore",1.322943062,103.8551377
"DINING","Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market)","HAWKER",NA,"Whampoa Drive",320091,"Singapore",1.323421751,103.8540681
"DINING","Yishun Park Hawker Centre","HAWKER",NA,"Yishun Avenue 11",768867,"Singapore",1.425017638,103.8447476
"DINING","Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre)","HAWKER",NA,"Yishun Ring Road",760104,"Singapore",1.431447688,103.8285376
"DINING","Zion Riverside Food Centre","HAWKER",NA,"Zion Road",247792,"Singapore",1.292342168,103.8311893
"DINING","Margaret Drive Hawker Centre","HAWKER",NA,"Margaret Drive",142038,"Singapore",1.297485671,103.8047152
"DINING","Woodleigh Village Hawker Centre","HAWKER",NA,"Woodleigh Link",363202,"Singapore",1.339796136,103.8720902
"DINING","Anchorvale Village Hawker Centre","HAWKER",NA,"Anchorvale Road",NA,"Singapore",1.396914176,103.8884896
"DINING","Fernvale Hawker Centre & Market","HAWKER",NA,"Sengkang West Avenue",797650,"Singapore",1.391592327,103.8770605
"DINING","Punggol Town Hub Hawker Centre","HAWKER",NA,NA,NA,"Singapore",1.408189969,103.9048057
"DINING","Bukit Canberra Hawker Centre","HAWKER",NA,NA,NA,"Singapore",1.449216606,103.8223992
"DINING","Market Street Hawker Centre","HAWKER",NA,"Market Street",48940,"Singapore",1.28442485,103.8501646
"DINING","Punggol Digital District Hawker Centre","HAWKER",NA,"Ponggol Seventeenth Avenue",NA,"Singapore",1.414566886,103.9082528
"DINING","Senja Hawker Centre","HAWKER",NA,"Senja Road",NA,"Singapore",1.387122263,103.7612629
"DINING","Buangkok Hawker Centre","HAWKER",NA,"Sengkang Central",NA,"Singapore",1.382387558,103.8924032
"DINING","Bukit Batok Hawker Centre","HAWKER",NA,"Bukit Batok West Avenue 6",NA,"Singapore",1.355214571,103.7418258
"DINING","Yuhua Market & Hawker Centre","HAWKER","HEALTHY","Jurong East Ave 1",600347,"Singapore",1.345222446,103.7314495
"DINING","Haig Road Market & Cooked Food Centre","HAWKER","HEALTHY","Haig Road",430013,"Singapore",1.31514205,103.8956095
"DINING","Geylang Serai Market","HAWKER","HEALTHY","Geylang Serai",402001,"Singapore",1.31672515,103.8979774
"DINING","Eunos Crescent","HAWKER","HEALTHY","Eunos Crescent",402004,"Singapore",1.320340624,103.9043312
"DINING","Marine Terrace","HAWKER","HEALTHY","Marine Terrace",441050,"Singapore",1.305775204,103.915762
"DINING","448 Clementi","HAWKER","HEALTHY","Clementi Ave 3",120448,"Singapore",1.313264945,103.7645106
"DINING","Rasa Rasa","HAWKER","HEALTHY","Woodlands Centre Road",731002,"Singapore",1.440923728,103.7705497
"DINING","Rasa Rasa","HAWKER","HEALTHY","Bedok North Street 3",460537,"Singapore",1.331752095,103.9242371
"DINING","Bukit Batok Village Eating House","HAWKER","HEALTHY","Bukit Batok Central",659959,"Singapore",1.350206461,103.7475184
"DINING","Food King","HAWKER","HEALTHY","Bukit Batok East Ave 3",650233,"Singapore",1.348695456,103.7553438
"DINING","Meng Soon Huat","HAWKER","HEALTHY","Bukit Batok Street 31",650359,"Singapore",1.361343049,103.7512276
"DINING","Food House","HAWKER","HEALTHY","Bukit Batok Street 25",657289,"Singapore",1.344523847,103.7599192
"DINING","Foodfare Sengkang Rivervale Mall","HAWKER","HEALTHY","Rivervale Crescent",545082,"Singapore",1.392217327,103.9044731
"DINING","IMM Cafeteria","HAWKER","HEALTHY","Jurong East Street 21",609601,"Singapore",1.334917588,103.7468771
"DINING","Happy Hawkers","HAWKER","HEALTHY","Jurong East",600132,"Singapore",1.334303988,103.7396131
"DINING","Seah Im","HAWKER","HEALTHY","Seah Im Road",99114,"Singapore",1.266567786,103.8192484
"DINING","Cambridge Road Blk 41A (Pek Kio Market and Food Centre)","HAWKER","NEW","Cambridge Road",211041,"Singapore",1.31620002,103.8503036
"DINING","Changi Village Blk 2 and 3","HAWKER","NEW","Changi Village Road",500002,"Singapore",1.38971996,103.9881821
"DINING","Chomp Chomp Food Centre","HAWKER","NEW","Kensington Park Road",557269,"Singapore",1.36422801,103.8665314
"DINING","Ci Yuan Hawker Centre","HAWKER","NEW","Hougang Avenue 9",538776,"Singapore",1.3749377,103.8829472
"DINING","Circuit Road Blk 79/79A","HAWKER","NEW","Circuit Road",370079,"Singapore",1.32666004,103.8851166
"DINING","Circuit Road Blk 80 (80 Circuit Road Market and Food Centre)","HAWKER","NEW","Circuit Road",370080,"Singapore",1.32790005,103.8871536
"DINING","Circuit Road Blk 89","HAWKER","NEW","Circuit Road",370089,"Singapore",1.32363999,103.8855209
"DINING","Clementi Ave 2 Blk 353 (Clementi Ave 2 Market/Cooked Food Centre)","HAWKER","NEW","Clementi Ave 2",120353,"Singapore",1.31433797,103.7707748
"DINING","Clementi Ave 3 Blk 448","HAWKER","NEW","Clementi Ave 3",120448,"Singapore",1.31334996,103.7645874
"DINING","Clementi West Street 2 Blk 726","HAWKER","NEW","Clementi West Street 2",120726,"Singapore",1.30391705,103.7641754
"DINING","Commonwealth Crescent Market","HAWKER","NEW","Commonwealth Crescent",149644,"Singapore",1.30743206,103.7994614
"DINING","Commonwealth Drive Blk 1A/2A/3A (Tanglin Halt Food Centre/Commonwealth Drive Food Centre)","HAWKER","NEW","Commonwealth Drive",141001,"Singapore",1.29955006,103.7980194
"DINING","Dunman Food Centre","HAWKER","NEW","Onan Road",424768,"Singapore",1.309412,103.901825
"DINING","East Coast Lagoon Food Village","HAWKER","NEW","East Coast Parkway",468960,"Singapore",1.30772996,103.9343033
"DINING","Empress Road Blk 7 (Empress Road Market and Food Centre)","HAWKER","NEW","Empress Road",260007,"Singapore",1.31631005,103.805687
"DINING","Eunos Crescent Blk 4A","HAWKER","NEW","Eunos Crescent",402004,"Singapore",1.320292,103.9042206
"DINING","Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre)","HAWKER","NEW","Geylang Bahru",330069,"Singapore",1.32152998,103.8700714
"DINING","Geylang Serai Market","HAWKER","NEW","Geylang Serai",402001,"Singapore",1.31688809,103.8974075
"DINING","Ghim Moh Road Blk 20","HAWKER","NEW","Ghim Moh Road",270020,"Singapore",1.31105995,103.7882919
"DINING","Telok Blangah Crescent Blk 11 (11 Telok Blangah Crescent Market and Food Centre)","HAWKER","NEW","Telok Blangah Crescent",90011,"Singapore",1.27743995,103.8187332
"DINING","Telok Blangah Drive Blk 79 (Telok Blangah Food Centre)","HAWKER","NEW","Telok Blangah Drive",100079,"Singapore",1.27342999,103.8076782
"DINING","Telok Blangah Drive Blk 82 (Telok Blangah Market)","HAWKER","NEW","Telok Blangah Drive",100082,"Singapore",1.27398002,103.8079987
"DINING","Telok Blangah Rise Blk 36 (Telok Blangah Rise Market)","HAWKER","NEW","Telok Blangah Rise",90036,"Singapore",1.27266002,103.8221283
"DINING","Tiong Bahru Market","HAWKER","NEW","Seng Poh Road",168898,"Singapore",1.28468299,103.832428
"DINING","Toa Payoh Lorong 1 Blk 127 (Toa Payoh West Market and Food Court)","HAWKER","NEW","Lorong 1 Toa Payoh",310127,"Singapore",1.33816004,103.8447876
"DINING","Toa Payoh Lorong 4 Blk 74 (Toa Payoh Vista Market)","HAWKER","NEW","Lorong 4 Toa Payoh",310074,"Singapore",1.33462,103.8520584
"DINING","Toa Payoh Lorong 4 Blk 93","HAWKER","NEW","Lorong 4 Toa Payoh",310093,"Singapore",1.33853996,103.8495712
"DINING","Toa Payoh Lorong 5 Blk 75","HAWKER","NEW","Lorong 5 Toa Payoh",310075,"Singapore",1.33609998,103.8529968
"DINING","Toa Payoh Lorong 7 Blk 22 (Kim Keat Palm Market and Food Centre)","HAWKER","NEW","Lorong 7 Toa Payoh",310022,"Singapore",1.33528996,103.8570633
"DINING","Toa Payoh Lorong 8 Blk 210","HAWKER","NEW","Lorong 8 Toa Payoh",310210,"Singapore",1.34033001,103.8544617
"DINING","Upper Boon Keng Road Blk 17 (Blk 17 Upper Boon Keng Market and Food Centre)","HAWKER","NEW","Upper Boon Keng Road",380017,"Singapore",1.31508994,103.8716812
"DINING","Upper Cross Street Blk 531A (Hong Lim Food Centre and Market)","HAWKER","NEW","Upper Cross Street",51531,"Singapore",1.28446996,103.8458633
"DINING","West Coast Drive Blk 502 (Ayer Rajah Market)","HAWKER","NEW","West Coast Drive",120502,"Singapore",1.31195998,103.7591019
"DINING","West Coast Drive Blk 503 (Ayer Rajah Food Centre)","HAWKER","NEW","West Coast Drive",120503,"Singapore",1.31186998,103.7598038
"DINING","Whampoa Drive Blk 90 (Whampoa Drive Makan Place/Whampoa Food Centre)","HAWKER","NEW","Whampoa Drive",320090,"Singapore",1.32314003,103.8550415
"DINING","Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market)","HAWKER","NEW","Whampoa Drive",320091,"Singapore",1.32349002,103.8541336
"DINING","Yishun Park Hawker Centre","HAWKER","NEW","Yishun Avenue 11",768867,"Singapore",1.424911,103.844992
"DINING","Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre)","HAWKER","NEW","Yishun Ring Road",760104,"Singapore",1.43165803,103.8280716
"DINING","Zion Riverside Food Centre","HAWKER","NEW","Zion Road",247792,"Singapore",1.29234004,103.8311844
"DINING","Dawson Hawker Centre","HAWKER","NEW","Margaret Drive",142038,"Singapore",0,0
"DINING","Woodleigh Village Hawker Centre","HAWKER","NEW","Woodleigh Link",363202,"Singapore",0,0
"DINING","Anchorvale Village Hawker Centre","HAWKER","NEW","Anchorvale Road",NA,"Singapore",0,0
"DINING","Fernvale Hawker Centre","HAWKER","NEW","Sengkang West Avenue",797650,"Singapore",0,0
"DINING","Punggol Town Hub Hawker Centre","HAWKER","NEW",NA,NA,"Singapore",0,0
"DINING","Bukit Canberra Hawker Centre","HAWKER","NEW",NA,NA,"Singapore",0,0
"DINING","Market Street Hawker Centre","HAWKER","NEW","Market Street",48940,"Singapore",0,0
"DINING","Punggol Digital District Hawker Centre","HAWKER","NEW","Ponggol Seventeenth Avenue",NA,"Singapore",0,0
"DINING","Bukit Panjang North Hawker Centre","HAWKER","NEW","Senja Road",NA,"Singapore",0,0
"DINING","Buangkok Hawker Centre","HAWKER","NEW","Sengkang Central",NA,"Singapore",0,0
"DINING","Bukit Batok Hawker Centre","HAWKER","NEW","Bukit Batok West Avenue 6",NA,"Singapore",0,0
"DINING","Jalan Kukoh Blk 1 (Kukoh 21 Food Centre)","HAWKER","NEW","Jalan Kukoh",161001,"Singapore",1.28831995,103.8399963
"DINING","Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre)","HAWKER","NEW","Jurong East Ave 1",600347,"Singapore",1.34536004,103.7315826
"DINING","Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre)","HAWKER","NEW","Jurong East Street 24",600254,"Singapore",1.34343302,103.7376862
"DINING","Jurong West Hawker Centre","HAWKER","NEW","Jurong West Street 61",648202,"Singapore",1.341223,103.697374
"DINING","Jurong West Street 52 Blk 505","HAWKER","NEW","Jurong West Street 52",640505,"Singapore",1.34969997,103.7184601
"DINING","Kallang Estate Fresh Market and Food Centre","HAWKER","NEW","Old Airport Road",397972,"Singapore",1.30711246,103.8841476
"DINING","Kampung Admiralty Hawker Centre","HAWKER","NEW","Woodlands Drive 71",730676,"Singapore",1.440119,103.800735
"DINING","Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre)","HAWKER","NEW","Marine Parade Central",440084,"Singapore",1.30233002,103.9063873
"DINING","Marine Terrace Blk 50A (50A Marine Terrace)","HAWKER","NEW","Marine Terrace",441050,"Singapore",1.30580998,103.9157867
"DINING","Market Street Interim Hawker Centre","HAWKER","NEW","Cross Street",48418,"Singapore",1.28156793,103.8488473
"DINING","Marsiling Lane Blk 20/21","HAWKER","NEW","Marsiling Lane",730020,"Singapore",1.44398999,103.7772598
"DINING","Marsiling Mall Hawker Centre","HAWKER","NEW","Woodlands Street 12",738623,"Singapore",1.433543,103.779881
"DINING","Maxwell Food Centre (Kim Hua Market)","HAWKER","NEW","Kadayanallur Street",69184,"Singapore",1.28055096,103.8444595
