"category","name","label","label2","address","postal_code","country","latitude","longitude"
"HEALTHCARE","Healthmark Pioneer Mall Clinic","CLINIC","CDMP,CHAS,ISP","Jurong West Street 61",640638,"Singapore",1.341692392,103.6971748
"HEALTHCARE","Healthpath Medical Clinic and Surgery","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVENUE 1",560338,"Singapore",1.363895702,103.848987
"HEALTHCARE","Healthway Compassvale Clinic","CLINIC","CDMP,CHAS,ISP","Compassvale Link",540267,"Singapore",1.383744418,103.8970466
"HEALTHCARE","Healthway Medical Centre","CLINIC","CDMP,CHAS,ISP","Thomson Road",307683,"Singapore",1.319967484,103.8438506
"HEALTHCARE","Healthway Tampines Central Clinic","CLINIC","CDMP,CHAS,ISP","Tampines Central 1",520503,"Singapore",1.355803356,103.9451029
"HEALTHCARE","Healthway Toa Payoh Clinic","CLINIC","CDMP,CHAS,ISP","Toa Payoh Central",310177,"Singapore",1.333900341,103.8488548
"HEALTHCARE","Healthwerkz Medical Centre (CCK)","CLINIC","CDMP,CHAS,ISP","CHOA CHU KANG CENTRAL",680225,"Singapore",1.381090653,103.7448896
"HEALTHCARE","Hisemainn Medical Clinic (Bukit Batok)","CLINIC","CDMP,CHAS,ISP","BUKIT BATOK ST 25",654289,"Singapore",1.344170294,103.7594314
"HEALTHCARE","DRS SINGH & PARTNERS, RAFFLES CITY MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","NORTH BRIDGE RD",179103,"Singapore",1.294076445,103.8533318
"HEALTHCARE","DRS TANG & PARTNERS PTE. LTD.","CLINIC","CDMP,CHAS,ISP","YUNG KUANG ROAD",610064,"Singapore",1.332373476,103.7224512
"HEALTHCARE","Dawson Medical Clinic","CLINIC","CDMP,CHAS,ISP","DAWSON ROAD",141085,"Singapore",1.295319663,103.8097586
"HEALTHCARE","Doctors Clinic & Surgery","CLINIC","CDMP,CHAS,ISP","Woodlands Street 31",730305,"Singapore",1.430361458,103.7741024
"HEALTHCARE","Dr Gary's Family Clinic","CLINIC","CDMP,CHAS,ISP","INDUS ROAD",160077,"Singapore",1.291134836,103.8267645
"HEALTHCARE","Drs Chan & Tang Family Clinic","CLINIC","CDMP,ISP","LORONG 1 TOA PAYOH",310125,"Singapore",1.338331334,103.8457371
"HEALTHCARE","Duxton Medical Clinic","CLINIC","CDMP,CHAS,ISP","TANJONG PAGAR PLAZA",81007,"Singapore",1.277120122,103.8431177
"HEALTHCARE","E. L. CHIN FAMILY CLINIC & SURGERY PTE. LTD.","CLINIC","CDMP,CHAS,ISP","CLEMENTI AVE 3",120432,"Singapore",1.314020576,103.7627406
"HEALTHCARE","E.C. NG MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","MARNE ROAD",208393,"Singapore",1.31291564,103.8569247
"HEALTHCARE","E.J. TAN CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","JURONG EAST ST 13",600104,"Singapore",1.336584653,103.7376233
"HEALTHCARE","EASTERN CLINIC & SURGERY PTE LTD","CLINIC","CDMP,CHAS,ISP","JURONG EAST STREET 21",600235,"Singapore",1.339975979,103.74216
"HEALTHCARE","EASTERN CLINIC & SURGERY PTE LTD","CLINIC","CDMP,CHAS,ISP","JURONG EAST STREET 31",600318,"Singapore",1.347508229,103.7305607
"HEALTHCARE","EASTERN CLINIC AND DENTAL SURGERY","CLINIC","CDMP,CHAS,ISP","JURONG EAST ST 32",600303,"Singapore",1.344856112,103.7356222
"HEALTHCARE","EASTERN MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","BEDOK RESERVOIR RD",470631,"Singapore",1.332959235,103.9149418
"HEALTHCARE","EE CLINIC","CLINIC","CDMP,CHAS,ISP","ANG  MO KIO AVE 3",560128,"Singapore",1.370832028,103.843547
"HEALTHCARE","EJ FAMILY CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","TOA PAYOH LOR 1",310109,"Singapore",1.341237271,103.8462025
"HEALTHCARE","ESSENTIAL FAMILY CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","WOODLANDS DR 52",731626,"Singapore",1.434097994,103.8001313
"HEALTHCARE","EVERHEALTH FAMILY CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","JURONG WEST ST 75",640762,"Singapore",1.348743572,103.6977321
"HEALTHCARE","EVERHEALTH MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","HOUGANG AVE 8",530540,"Singapore",1.377815681,103.8912825
"HEALTHCARE","Elyon Family Clinic And Surgery","CLINIC","CDMP,CHAS,ISP","TELOK BLANGAH STREET 32",102078,"Singapore",1.27363296,103.8083352
"HEALTHCARE","Eterna Medical Clinic","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVENUE 4",560629,"Singapore",1.38010475,103.8404087
"HEALTHCARE","FAMILY HEALTHCARE CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","SERANGOON NORTH AVE 2",550151,"Singapore",1.36934535,103.8737783
"HEALTHCARE","FAMILY HEALTHCARE CLINIC & SURGERY PTE LTD","CLINIC","CDMP,CHAS,ISP","HOUGANG AVE 6",530523,"Singapore",1.373720912,103.890707
"HEALTHCARE","FAMILY LIFE CLINIC","CLINIC","CDMP,CHAS,ISP","CLEMENTI WEST ST 2",120727,"Singapore",1.30428948,103.7640843
"HEALTHCARE","FAMILY MEDICAL CLINIC PTE LTD","CLINIC","CDMP,CHAS,ISP","BT BATOK EAST AVE 3",650280,"Singapore",1.347701478,103.7570446
"HEALTHCARE","FAMILY MEDICARE CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVE 8",560721,"Singapore",1.372349848,103.8478995
"HEALTHCARE","FAMILY MEDICINE CLINIC","CLINIC","CDMP,CHAS,ISP","MARINE TERRACE",440058,"Singapore",1.306117813,103.914026
"HEALTHCARE","FAMILYCARE CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","TOA PAYOH LOR 4",313085,"Singapore",1.336285709,103.8474794
"HEALTHCARE","FIRST MEDICAL CENTRE (YISHUN) PTE LTD","CLINIC","CDMP,CHAS,ISP","YISHUN RING RD",760110,"Singapore",1.43376058,103.8289934
"HEALTHCARE","FIRST MEDICAL CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","WOODLANDS ST 11",730167,"Singapore",1.433593706,103.7758841
"HEALTHCARE","FRONTIER MEDICAL ASSOCIATES","CLINIC","CDMP,CHAS,ISP","BUANGKOK CRESCENT",530982,"Singapore",1.380850354,103.8793091
"HEALTHCARE","FRONTIER MEDICAL ASSOCIATES","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVE 4",560163,"Singapore",1.373548539,103.8381765
"HEALTHCARE","FRONTIER MEDICAL ASSOCIATES","CLINIC","CDMP,CHAS,ISP","UBI AVENUE 1",400304,"Singapore",1.329552568,103.9012286
"HEALTHCARE","FRONTIER MEDICAL ASSOCIATES","CLINIC","CDMP,CHAS,ISP","WOODLANDS DR 50",732899,"Singapore",1.436569856,103.7952613
"HEALTHCARE","FRONTIER MEDICAL ASSOCIATES","CLINIC","CDMP,CHAS,ISP","YISHUN AVE 4",760654,"Singapore",1.423053464,103.8404103
"HEALTHCARE","Famicare Bedok Clinic","CLINIC","CDMP,CHAS,ISP","Bedok South Avenue 3",460158,"Singapore",1.318735827,103.9450867
"HEALTHCARE","Family Medicine Clinic Chinatown","CLINIC","CDMP,CHAS,ISP","NEW BRIDGE ROAD",59413,"Singapore",1.284998829,103.8446971
"HEALTHCARE","Frontier Family Medicine Clinic","CLINIC","CDMP,CHAS,ISP","COMMONWEALTH AVENUE WEST",129581,"Singapore",1.314270439,103.7651475
"HEALTHCARE","Frontier Medical Associates","CLINIC","CDMP,CHAS,ISP","JURONG WEST STREET 64",644678,"Singapore",1.344864895,103.7033954
"HEALTHCARE","Frontier Medical Associates","CLINIC","CDMP,CHAS,ISP","HAVELOCK ROAD",161051,"Singapore",1.28994619,103.8276797
"HEALTHCARE","Frontier People's Clinic","CLINIC","CDMP,CHAS,ISP","BEDOK NORTH STREET 2",460123,"Singapore",1.329198686,103.9373433
"HEALTHCARE","G & H MEDICAL CLINIC PTE LTD","CLINIC","CDMP,CHAS,ISP","YISHUN RING ROAD",760106,"Singapore",1.431478614,103.827452
"HEALTHCARE","GARDEN CLINIC","CLINIC","CDMP,CHAS,ISP","SERANGOON AVE 2",550304,"Singapore",1.353813453,103.867773
"HEALTHCARE","GOH CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","HOUGANG ST 21",530204,"Singapore",1.358819115,103.8849884
"HEALTHCARE","GREAT HEALTH MEDICAL CLINIC","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVENUE 10",560407,"Singapore",1.361913472,103.8552477
"HEALTHCARE","GREENLIFE CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","CANBERRA RD",759775,"Singapore",1.449026685,103.8201395
"HEALTHCARE","H S LEE CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","YISHUN AVE 7",760173,"Singapore",1.437066282,103.8311207
"HEALTHCARE","HARMONY FAMILY CLINIC","CLINIC","CDMP,CHAS,ISP","CHOA CHU KANG CENTRAL",680235,"Singapore",1.379756644,103.7487492
"HEALTHCARE","HAVELOCK FAMILY CLINIC","CLINIC","CDMP,CHAS,ISP","HAVELOCK RD",160022,"Singapore",1.288746037,103.8288242
"HEALTHCARE","HEALTHCARE FAMILY CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","SIN MING AVE",570403,"Singapore",1.362870322,103.833604
"HEALTHCARE","HEALTHLINK (AMK) MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVE 4",560108,"Singapore",1.370966352,103.8382019
"HEALTHCARE","HEALTHLINK FAMILY CLINIC & SURGERY","CLINIC","CDMP,ISP","GHIM MOH ROAD",270021,"Singapore",1.310103026,103.788546
"HEALTHCARE","HEALTHLINK MEDICAL CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","UPPER ALJUNIED LANE",360005,"Singapore",1.33372866,103.8798985
"HEALTHCARE","HEALTHMARK CLINIC (PASIR RIS)","CLINIC","CDMP,CHAS,ISP","PASIR RIS STREET 72",510735,"Singapore",1.379668121,103.9365746
"HEALTHCARE","18 CLINIC","CLINIC","CDMP,CHAS,ISP","TOWNER ROAD",322101,"Singapore",1.31942539,103.8610875
"HEALTHCARE","ACCESS MEDICAL (KIM KEAT)","CLINIC","CDMP,CHAS,ISP","LORONG 7 TOA PAYOH",310066,"Singapore",1.335013326,103.8517784
"HEALTHCARE","ACCESS MEDICAL (TOA PAYOH)","CLINIC","CDMP,CHAS,ISP","LORONG 4 TOA PAYOH",310066,"Singapore",1.335013326,103.8517784
"HEALTHCARE","ACUMED MEDICAL GROUP","CLINIC","CDMP,CHAS,ISP","COLLYER QUAY",49318,"Singapore",1.284187855,103.8525474
"HEALTHCARE","ACUMED MEDICAL GROUP","CLINIC","CDMP,ISP","WOODLANDS ST 31",730303,"Singapore",1.430799616,103.7740111
"HEALTHCARE","ACUMED MEDICAL GROUP","CLINIC","CDMP,CHAS,ISP","YUNG KUANG ROAD",610064,"Singapore",1.332373476,103.7224512
"HEALTHCARE","ADIDAH FAMILY CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","TAMPINES ST 81",520821,"Singapore",1.348419767,103.9346491
"HEALTHCARE","ADMIRALTY FAMILY CLINIC PTE LTD","CLINIC","CDMP,CHAS,ISP","WOODLANDS AVE 6",731678,"Singapore",1.440420086,103.8015418
"HEALTHCARE","AE Medical Clinic","CLINIC","CDMP,CHAS,ISP","FERNVALE LINK",792467,"Singapore",1.398071055,103.8779334
"HEALTHCARE","ALLIANCE CLINIC AND PARTNERS PTE LTD","CLINIC","CDMP,CHAS,ISP","JALAN TENAGA",410652,"Singapore",1.332696519,103.907743
"HEALTHCARE","ARCADIA CLINIC","CLINIC","CDMP,CHAS,ISP","PANDAN VALLEY",597626,"Singapore",1.320441712,103.7789725
"HEALTHCARE","ASPEN CLINIC","CLINIC","CDMP,CHAS,ISP","BISHAN STREET 22",570283,"Singapore",1.358919071,103.8447486
"HEALTHCARE","Access Medical (Bukit Batok)","CLINIC","CDMP,CHAS,ISP","BUKIT BATOK STREET 11",650164,"Singapore",1.347716975,103.7428317
"HEALTHCARE","Access Medical (Circuit Road)","CLINIC","CDMP,CHAS,ISP","CIRCUIT ROAD",370088,"Singapore",1.32354066,103.8858517
"HEALTHCARE","Access Medical Bedok South","CLINIC","CDMP,CHAS,ISP","NEW UPPER CHANGI ROAD",461059,"Singapore",1.324058986,103.9406956
"HEALTHCARE","Accord Medical Clinic","CLINIC","CDMP,CHAS,ISP","UBI AVENUE 1",400325,"Singapore",1.327704717,103.9038261
"HEALTHCARE","AcuMed Medical Group","CLINIC","CDMP,CHAS,ISP","Bedok North Street 1",460214,"Singapore",1.325875652,103.932493
"HEALTHCARE","Ang Mo Kio Family Medicine Clinic","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVENUE 6",569841,"Singapore",1.371937288,103.8459495
"HEALTHCARE","BALKIS FAMILY CLINIC","CLINIC","CDMP,CHAS,ISP","BEDOK RESERVOIR RD",470631,"Singapore",1.332959235,103.9149418
"HEALTHCARE","BEDOK MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","BEDOK SOUTH RD",460018,"Singapore",1.320625049,103.9347342
"HEALTHCARE","BOK FAMILY CLINIC  PTE LTD","CLINIC","CDMP,CHAS,ISP","BEDOK RESERVOIR ROAD",470117,"Singapore",1.331413249,103.9086889
"HEALTHCARE","BOON KENG CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","UPPER BOON KENG RD",380011,"Singapore",1.314239371,103.870914
"HEALTHCARE","BOON LAY CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","BOON LAY PLACE",640221,"Singapore",1.346348197,103.7124293
"HEALTHCARE","BUKIT BATOK MEDICAL CLINIC","CLINIC","CDMP,CHAS,ISP","BUKIT BATOK ST 21",650207,"Singapore",1.346248662,103.7493822
"HEALTHCARE","BUKIT PANJANG FAMILY CLINIC","CLINIC","CDMP,CHAS,ISP","JELAPANG ROAD",671524,"Singapore",1.385405693,103.7662285
"HEALTHCARE","BUKIT TIMAH CLINIC","CLINIC","CDMP,ISP","BUKIT TIMAH ROAD",269731,"Singapore",1.324575359,103.8090586
"HEALTHCARE","BUKIT TIMAH NAM SANG  CLINIC","CLINIC","CDMP,CHAS,ISP","JLN JURONG KECHIL",598591,"Singapore",1.340555306,103.7732374
"HEALTHCARE","Balestier Clinic and Health Screening Centre","CLINIC","CDMP,CHAS,ISP","Balestier Road",329928,"Singapore",1.321295633,103.8525261
"HEALTHCARE","Banyan Clinic Pte Ltd.","CLINIC","CDMP,CHAS,ISP","Woodlands Avenue 6",730768,"Singapore",1.445622907,103.798141
"HEALTHCARE","Bedok Day & Night Clinic","CLINIC","CDMP,ISP","BEDOK NORTH AVENUE 2",460418,"Singapore",1.328564212,103.9300365
"HEALTHCARE","C H TAN MEDICAL CLINIC & DENTAL SURGERY","CLINIC","CDMP,CHAS,ISP","BT BATOK WEST AVE 8",650177,"Singapore",1.346344075,103.7417421
"HEALTHCARE","C K TAN FAMILY CLINIC & SURGERY PTE LTD","CLINIC","CDMP,CHAS,ISP","TOA PAYOH LOR 1",310125,"Singapore",1.338331334,103.8457371
"HEALTHCARE","C Y KOK CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVE 4",560157,"Singapore",1.375305621,103.8393951
"HEALTHCARE","CARITAS CLINIC","CLINIC","CDMP,CHAS,ISP","UBI AVE 1",400304,"Singapore",1.329552568,103.9012286
"HEALTHCARE","CASSIA CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","CASSIA CRESCENT",390034,"Singapore",1.309640785,103.8844718
"HEALTHCARE","CCK FAMILY CLINIC","CLINIC","CDMP,CHAS,ISP","CHOA CHU KANG AVE 4",680304,"Singapore",1.384496081,103.7431458
"HEALTHCARE","CHAI CHEE CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","CHAI CHEE RD",461025,"Singapore",1.323289599,103.9241496
"HEALTHCARE","CHANG CLINIC","CLINIC","CDMP,CHAS,ISP","JLN ANAK BUKIT",588996,"Singapore",1.338759308,103.7786001
"HEALTHCARE","CHEN FAMILY CLINIC","CLINIC","CDMP,CHAS,ISP","SERANGOON NORTH AVE 1",550153,"Singapore",1.369950997,103.8723123
"HEALTHCARE","CHENG CLINIC","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVE 10",560447,"Singapore",1.367479014,103.8559671
"HEALTHCARE","CHERN MEDICAL CLINIC","CLINIC","CDMP,CHAS,ISP","TAMPINES ST 11",521138,"Singapore",1.345504506,103.9455884
"HEALTHCARE","CHIN CHOO CLINIC","CLINIC","CDMP,CHAS,ISP","CIRCUIT ROAD",370035,"Singapore",1.329158997,103.8860103
"HEALTHCARE","CHIRON MEDICAL CLINIC","CLINIC","CDMP,CHAS,ISP","ST. GEORGE'S ROAD",320003,"Singapore",1.322587352,103.8611073
"HEALTHCARE","CHONG MEDICAL CLINIC","CLINIC","CDMP,CHAS,ISP","BEDOK RESERVOIR ROAD",470703,"Singapore",1.337165075,103.9198931
"HEALTHCARE","CHONG'S MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","CLEMENCEAU AVE",239924,"Singapore",1.298152654,103.8441113
"HEALTHCARE","CHOONG'S CLINIC","CLINIC","CDMP,CHAS,ISP","TAMPINES ST 44",520480,"Singapore",1.361898696,103.9536131
"HEALTHCARE","CHOONG'S CLINIC","CLINIC","CDMP,CHAS,ISP","OLD AIRPORT RD",390021,"Singapore",1.30758614,103.884413
"HEALTHCARE","COMFORT CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","SERANGOON AVE 4",550214,"Singapore",1.357324352,103.8736335
"HEALTHCARE","Caring Family Clinic","CLINIC","CDMP,CHAS,ISP","JURONG WEST STREET 51",640501,"Singapore",1.349812254,103.7192222
"HEALTHCARE","Chin Medical Clinic","CLINIC","CDMP,CHAS,ISP","JELAPANG ROAD",671524,"Singapore",1.385405693,103.7662285
"HEALTHCARE","Chua & Partners Family Clinic","CLINIC","CDMP,CHAS,ISP","Jalan Membina",164018,"Singapore",1.285697429,103.8267854
"HEALTHCARE","Chua Medical Centre Pte Ltd","CLINIC","CDMP,CHAS,ISP","Simei St 3",520248,"Singapore",1.343593762,103.9535411
"HEALTHCARE","DAILY MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","HOUGANG STREET 11",530159,"Singapore",1.351448326,103.8795172
"HEALTHCARE","DOCTORS INC MEDICAL GROUP","CLINIC","CDMP,CHAS,ISP","TOA PAYOH LORONG 6",310190,"Singapore",1.332979134,103.848705
"HEALTHCARE","DOVER MEDICAL CENTRE","CLINIC","CDMP,ISP","AYER RAJAH CRESCENT",139961,"Singapore",1.296311653,103.7870367
"HEALTHCARE","DRS LIM & CHAN CLINIC","CLINIC","CDMP,ISP","LOR LEW LIAN",531002,"Singapore",1.350607956,103.8756801
"HEALTHCARE","TAMPINES MEDILIFE CLINIC","CLINIC","CDMP,CHAS,ISP","TAMPINES AVE 4",520801,"Singapore",1.347192331,103.938014
"HEALTHCARE","TAN & KOH CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","Bedok Reservoir Rd",470121,"Singapore",1.331305178,103.9099922
"HEALTHCARE","TAN MEDICARE CLINIC PTE LTD","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVE 4",560629,"Singapore",1.38010475,103.8404087
"HEALTHCARE","TAN-TEOH CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","TOWNER RD",322101,"Singapore",1.31942539,103.8610875
"HEALTHCARE","TC FAMILY CLINIC PTE LTD","CLINIC","CDMP,CHAS,ISP","JURONG WEST ST 52",640526,"Singapore",1.347671896,103.7170484
"HEALTHCARE","TEH'S CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","CIRCUIT ROAD",370064,"Singapore",1.326984045,103.8871484
"HEALTHCARE","TEMASEK MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","WOODLANDS ST 82",730883,"Singapore",1.442753332,103.790548
"HEALTHCARE","TEMASEK MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","CHOA CHU KANG ST 62",680624,"Singapore",1.398047361,103.7470848
"HEALTHCARE","TEMASEK MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","SEMBAWANG DRIVE",750406,"Singapore",1.452929806,103.8169776
"HEALTHCARE","TEMASEK MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","BUKIT BATOK WEST AVE 4",650413,"Singapore",1.363565727,103.746597
"HEALTHCARE","TEMASEK MEDICAL CLINIC","CLINIC","CDMP,CHAS,ISP","TOA PAYOH LOR 8",310212,"Singapore",1.340642937,103.8543345
"HEALTHCARE","TEMASEK MEDICAL CLINIC","CLINIC","CDMP,CHAS,ISP","BEDOK NORTH ST 4",460086,"Singapore",1.332540843,103.9389893
"HEALTHCARE","TENG CLINIC","CLINIC","CDMP,CHAS,ISP","STIRLING ROAD",140171,"Singapore",1.290732462,103.8038469
"HEALTHCARE","THE BISHAN FAMILY DOCTORS","CLINIC","CDMP,CHAS,ISP","BISHAN ST 22",570283,"Singapore",1.358919071,103.8447486
"HEALTHCARE","THE CHUNGKIAW FAMILY PRACTICE PTE LTD","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVE 9",569766,"Singapore",1.384032485,103.8403569
"HEALTHCARE","THE CIVIC CLINIC","CLINIC","CDMP,CHAS,ISP","BEDOK NORTH ST 3",460537,"Singapore",1.331773008,103.9242365
"HEALTHCARE","THE CLINIQ","CLINIC","CDMP,CHAS,ISP","MONTREAL LINK",751590,"Singapore",1.450355732,103.8266549
"HEALTHCARE","THE CORONATION CLINIC","CLINIC","CDMP,CHAS,ISP","BUKIT TIMAH ROAD",269707,"Singapore",1.323835121,103.8099996
"HEALTHCARE","THE EDINBURGH CLINIC","CLINIC","CDMP,CHAS,ISP","CHOA CHU KANG AVE 4",680306,"Singapore",1.384956725,103.742878
"HEALTHCARE","THE FAMILY MEDICAL CENTRE","CLINIC","CDMP,CHAS,ISP","YISHUN RING ROAD",760411,"Singapore",1.425741789,103.8474043
"HEALTHCARE","THE FAMILY PRACTICE CLINIC & SURGERY","CLINIC","CDMP,CHAS,ISP","COMMONWEALTH DR",140117,"Singapore",1.30659245,103.80027
"HEALTHCARE","THE FAMILY PRACTICE-POTONG PASIR","CLINIC","CDMP,CHAS,ISP","POTONG PASIR AVE 1",350148,"Singapore",1.33235436,103.8677743
"HEALTHCARE","THE MEDICAL AND AESTHETIC CLINIC PTE LTD","CLINIC","CDMP,CHAS,ISP","SIMS AVENUE",387514,"Singapore",1.315038709,103.8832653
"HEALTHCARE","THE PEOPLE'S CLINIC","CLINIC","CDMP,CHAS,ISP","TECK WHYE AVE",680145,"Singapore",1.381505256,103.752466
"HEALTHCARE","Tan & Yik Clinic & Surgery","CLINIC","CDMP,CHAS,ISP","Bishan Street 12",570116,"Singapore",1.34780072,103.8493161
"HEALTHCARE","Tayka Medical Family Clinic","CLINIC","CDMP,CHAS,ISP","JURONG WEST STREET 52",640526,"Singapore",1.347671896,103.7170484
"HEALTHCARE","The Chong Family Clinic Pte Ltd","CLINIC","CDMP,CHAS,ISP","CLEMENTI AVENUE 3",120442,"Singapore",1.314122542,103.7645186
"HEALTHCARE","The Family Practice@ Skyville","CLINIC","CDMP,CHAS,ISP","DAWSON ROAD",141085,"Singapore",1.295319663,103.8097586
"HEALTHCARE","SHENTON MEDICAL GROUP","CLINIC","CDMP,CHAS,ISP","JURONG WEST CENTRAL 2",648886,"Singapore",1.339452717,103.706685
"HEALTHCARE","Hisemainn Medical Clinic (Jurong West)","CLINIC","CDMP,CHAS,ISP","JURONG WEST ST 25",640276,"Singapore",1.35361178,103.7037253
"HEALTHCARE","Hua Mei Clinic","CLINIC","CDMP,CHAS,ISP","TIONG BAHRU ROAD",168730,"Singapore",1.286299371,103.8280935
"HEALTHCARE","INTEMEDICAL 24 HOUR CLINIC","CLINIC","CDMP,CHAS,ISP","ANG MO KIO AVENUE 10",560525,"Singapore",1.372626669,103.8539767
"HEALTHCARE","ISLAND FAMILY CLINIC (KEAT HONG)","CLINIC","CDMP,CHAS,ISP","KEAT HONG CLOSE",680803,"Singapore",1.374155334,103.7427596
"HEALTHCARE","Island Family Clinic (Bedok)","CLINIC","CDMP,CHAS,ISP","BEDOK RESERVOIR VIEW",470763,"Singapore",1.336072095,103.9348306
